STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,animals,Live animals,month,Month,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),HU,Hungary,2022,,230.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),HU,Hungary,2023,,233.50,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),HU,Hungary,2024,,250.50,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IE,Ireland,2015,,140.14,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IE,Ireland,2016,,146.63,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IE,Ireland,2017,,150.17,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IE,Ireland,2018,,142.99,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IE,Ireland,2019,,144.96,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IE,Ireland,2020,,147.85,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IE,Ireland,2021,,145.88,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IE,Ireland,2022,,127.47,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IE,Ireland,2023,,126.76,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IE,Ireland,2024,,122.24,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IS,Iceland,2015,,3.70,,e,estimated,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IS,Iceland,2016,,3.70,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IS,Iceland,2017,,3.60,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IS,Iceland,2018,,3.40,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IS,Iceland,2019,,3.40,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IS,Iceland,2022,,3.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IS,Iceland,2023,,3.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IT,Italy,2015,,610.79,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IT,Italy,2016,,586.74,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IT,Italy,2017,,590.66,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IT,Italy,2018,,579.91,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IT,Italy,2019,,579.45,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IT,Italy,2020,,591.01,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IT,Italy,2021,,573.27,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IT,Italy,2022,,717.00,,b,break in time series,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IT,Italy,2023,,673.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),IT,Italy,2024,,614.99,,b,break in time series,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LT,Lithuania,2015,,53.90,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LT,Lithuania,2016,,49.50,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LT,Lithuania,2017,,49.70,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LT,Lithuania,2018,,45.60,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LT,Lithuania,2019,,42.90,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LT,Lithuania,2020,,45.70,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LT,Lithuania,2021,,44.70,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LT,Lithuania,2022,,39.81,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LT,Lithuania,2023,,39.92,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LT,Lithuania,2024,,39.84,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LU,Luxembourg,2015,,5.26,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LU,Luxembourg,2016,,6.72,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LU,Luxembourg,2017,,6.64,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LU,Luxembourg,2018,,5.48,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LU,Luxembourg,2019,,4.79,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LU,Luxembourg,2020,,4.31,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LU,Luxembourg,2021,,3.16,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LU,Luxembourg,2022,,2.53,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LU,Luxembourg,2023,,3.27,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LU,Luxembourg,2024,,3.21,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LV,Latvia,2015,,38.17,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LV,Latvia,2016,,38.39,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LV,Latvia,2017,,36.24,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LV,Latvia,2018,,33.06,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LV,Latvia,2019,,34.89,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LV,Latvia,2020,,35.18,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LV,Latvia,2021,,40.12,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LV,Latvia,2022,,36.41,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LV,Latvia,2023,,36.65,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),LV,Latvia,2024,,37.22,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),ME,Montenegro,2015,,3.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),ME,Montenegro,2016,,3.00,,p,provisional,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),ME,Montenegro,2017,,3.00,,p,provisional,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),ME,Montenegro,2018,,2.10,,p,provisional,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),ME,Montenegro,2019,,2.20,,p,provisional,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),ME,Montenegro,2020,,3.82,,p,provisional,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),ME,Montenegro,2021,,3.36,,p,provisional,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),ME,Montenegro,2022,,3.13,,p,provisional,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),ME,Montenegro,2023,,3.03,,p,provisional,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),ME,Montenegro,2024,,6.08,,p,provisional,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),MK,North Macedonia,2015,,21.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),MK,North Macedonia,2016,,29.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),MK,North Macedonia,2017,,27.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),MK,North Macedonia,2018,,24.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),MK,North Macedonia,2019,,18.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),MK,North Macedonia,2020,,18.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),MK,North Macedonia,2021,,20.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),MK,North Macedonia,2022,,22.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),MK,North Macedonia,2023,,21.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),MK,North Macedonia,2024,,19.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),MT,Malta,2015,,4.27,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),MT,Malta,2016,,3.87,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),MT,Malta,2017,,3.67,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),MT,Malta,2018,,3.85,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),MT,Malta,2019,,3.74,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),MT,Malta,2020,,4.63,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),MT,Malta,2021,,3.77,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),MT,Malta,2022,,3.64,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),MT,Malta,2023,,2.67,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),MT,Malta,2024,,2.47,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),NL,Netherlands,2015,,1057.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),NL,Netherlands,2016,,1025.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),NL,Netherlands,2017,,1075.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),NL,Netherlands,2018,,974.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),NL,Netherlands,2019,,1052.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),NL,Netherlands,2020,,928.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),NL,Netherlands,2021,,918.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),NL,Netherlands,2022,,892.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),NL,Netherlands,2023,,917.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),NL,Netherlands,2024,,806.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),PL,Poland,2015,,830.60,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),PL,Poland,2016,,875.90,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),PL,Poland,2017,,925.10,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),PL,Poland,2018,,758.30,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),PL,Poland,2019,,771.10,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),PL,Poland,2020,,829.70,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),PL,Poland,2021,,665.30,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),PL,Poland,2022,,602.52,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),PL,Poland,2023,,674.39,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),PL,Poland,2024,,610.02,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),PT,Portugal,2015,,245.59,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),PT,Portugal,2016,,238.12,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),PT,Portugal,2017,,241.43,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),PT,Portugal,2018,,241.12,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),PT,Portugal,2019,,242.49,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),PT,Portugal,2020,,235.92,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),PT,Portugal,2021,,234.47,,p,provisional,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3120_3133,Breeding pigs,M12,December,THS_HD,Thousand heads (animals),PT,Portugal,2022,,229.74,,,,,
